,Cantidad_Colisiones,EGO_SCORE,Recorrido global path,Recorrido_total,Tiempo_total
0,0.0,13.67564909158188,23.12551056140396,28.849892572047217,150.89616107940674
1,2.0,14.951341542386526,25.605336085849917,33.075358764761525,178.6342170238495
2,0.0,13.995518430571911,27.88558721727286,35.06612417046639,205.45814394950867
3,0.0,1.7483439695490228,27.557906846917202,31.702370650764923,161.799232006073
4,0.0,7.14797267931063,29.986976071905357,33.59554309214286,170.10202312469482
5,0.0,8.730968781252033,29.554288636333382,30.496958949574104,148.93540596961975
6,0.0,9.147124763038207,24.658435637631523,39.021097663899596,211.67915296554565
7,0.0,11.253184643091346,29.962908331483092,38.79674990945008,201.93284797668457
8,2.0,9.756714949838322,25.25355662097514,38.78378615301098,215.43054819107056
9,1.0,16.57792590992373,26.19441592534,37.49923366160261,196.8537769317627
PROMEDIO,0.5,10.698474476054361,26.978492193511244,34.68871155877203,184.17215092182158
