,Cantidad_Colisiones,EGO_SCORE,Recorrido global path,Recorrido_total,Tiempo_total
0,1.0,15.10747129617381,5.139839610907918,25.485885654882804,140.3307909965515
1,2.0,5.9162328025633615,5.045881256269456,25.8539083691541,172.07718992233276
2,0.0,2.211434381642175,5.816491013299015,27.629680988513822,129.69939398765564
3,1.0,16.174057381811117,5.022276136051778,26.642931468458258,143.7410991191864
4,2.0,9.651329692246811,5.1639810093546785,24.083537509298303,124.27470111846924
5,0.0,7.4188871434401085,5.131460321644418,27.706079986295336,140.73657894134521
6,2.0,10.659572796400095,5.825927570360579,27.575854927372188,140.68266415596008
7,2.0,19.212414873399233,5.053554518596398,27.298466711364874,154.55948209762573
8,0.0,2.5052429485226484,5.860453187059152,27.86059677601011,138.16624188423157
9,0.0,4.172655623853541,5.023275040262204,26.37211305254896,171.407457113266
PROMEDIO,1.0,9.302929894005292,5.30831396638056,26.65090554438987,145.5675599336624
