,Cantidad_Colisiones,EGO_SCORE,Recorrido global path,Recorrido_total,Tiempo_total
0,1.0,7.370863340604405,5.03245716102389,24.950568472906994,127.76543188095093
1,2.0,10.697607466173135,5.091470076486598,24.39240249768116,122.52374291419983
2,4.0,15.362941978469689,5.3876590244178,26.142045505772565,153.14922213554382
3,3.0,12.179758500028155,5.292578387833887,26.431038025524693,134.3939130306244
4,2.0,6.625937187472527,5.7074474863807145,26.089260177547935,137.63743591308594
5,1.0,25.129855592693293,5.030397829456234,26.159541095714374,132.98019909858704
6,2.0,8.084472757223901,5.031436269019629,27.11008550617847,130.01303100585938
7,0.0,4.988781037423968,5.277104760983376,25.451853427730324,123.2165310382843
8,1.0,7.146923512287447,5.02375818859967,24.500851346983726,135.51904106140137
9,1.0,5.872384798615914,5.426171087555721,25.034147710629107,123.87681102752686
PROMEDIO,1.7,10.345952617099243,5.230048027175753,25.626179376666936,132.10753591060637
