,Cantidad_Colisiones,EGO_SCORE,Recorrido global path,Recorrido_total,Tiempo_total
0,2.0,20.086989776959825,5.131020373338553,24.68266894453206,154.95164394378662
1,1.0,16.040538210350743,5.118271211187321,27.632425685601333,139.9644479751587
2,3.0,26.08870943430734,5.867035718035216,28.777846498224168,165.21536207199097
3,4.0,24.25169098551133,5.9382305055252385,26.59435624360873,152.2895860671997
4,1.0,4.93807624681128,5.755759050094313,27.142517290906294,132.989403963089
5,2.0,23.81530027961106,5.323517992712532,27.614030158593167,149.89395403862
6,1.0,10.805760534885739,5.729712330851383,26.60042188002721,133.99451088905334
7,4.0,22.26312375101073,5.305435832063456,27.485666439589156,152.1407310962677
8,0.0,10.860042015696974,5.837711263316879,27.405984165268567,145.17058801651
9,4.0,20.92354225616742,5.0638125908301825,28.149997266753818,168.1482458114624
PROMEDIO,2.2,18.007377349131243,5.507050686795507,27.20859145731045,149.47584738731385
