,Cantidad_Colisiones,EGO_SCORE,Recorrido global path,Recorrido_total,Tiempo_total
0,3.0,17.130859466925173,5.134243603605379,28.368495152335818,159.90249013900757
1,5.0,27.813094353387505,5.176343873647616,28.475414257787108,163.08097887039185
2,6.0,26.520012845961936,5.159335379994173,24.571647471628708,148.84594321250916
3,4.0,38.92949290556758,5.702259740249581,24.932823598940036,141.77850699424744
4,2.0,8.376170329164609,5.89428700745736,27.663047088508833,140.99231004714966
5,3.0,22.087888841380817,5.555824434715621,28.199475480233172,163.96787285804749
6,1.0,10.989369369991577,5.840297106259367,27.653888896773463,148.57795906066895
7,8.0,30.586850739370732,5.507104160296138,27.687479122507916,180.23373293876648
8,5.0,32.35379566573026,5.953385423113241,26.47595454991384,142.08950996398926
9,4.0,24.492339548044928,5.330850440744236,27.83098470452326,183.1365110874176
10,4.0,24.36962391554604,5.330850440744236,27.835020320505837,184.05871295928955
PROMEDIO,4.090909090909091,23.968136180097375,5.507707419166086,27.244930058514363,159.69677528468046
